"","RPpos_933","RPpos_957","eWAT_RPneg_963","RPpos_975","RPpos_981","RPpos_937","RPpos_943","RPpos_947","RPpos_959","RPpos_967","RPpos_979","RPpos_927","RPpos_969","RPpos_973","RPpos_983","RPpos_929","RPpos_965","RPpos_971","RPpos_977","RPpos_985"
"Label","KO_day","KO_day","KO_day","KO_day","KO_day","KO_night","KO_night","KO_night","KO_night","KO_night","KO_night","WT_day","WT_day","WT_day","WT_day","WT_night","WT_night","WT_night","WT_night","WT_night"
"Estazolam_295.0656_1.3837_Rppos","-1.2760401","-0.2299078","-0.6246621"," 0.4677051","-0.7512646","-0.6172950","-0.1648243","-1.2376729","-0.5357725"," 0.5762108","-0.5339946"," 1.0197271"," 1.6521018"," 2.3934404","-1.4760235"," 0.3541735"," 0.3806857","-0.2473105"," 1.1077711","-0.2570475"
"2-Oxoglutaric acid_147.0285_1.4152_Rppos"," 1.52846631"," 0.25354384","-0.19857243"," 0.81735177","-0.12121502"," 1.61234123","-0.66490471"," 0.06609722","-1.12023958"," 1.83463791"," 0.21167265","-0.09986015","-1.59429167","-1.44321068"," 0.64207125"," 0.68802663","-0.94136501"," 0.34155160","-0.88793217","-0.92416899"
"4-Guanidinobutanoic acid_msDial_146.0933_1.2311_Rppos","-1.89855713","-0.74730355","-0.37128155","-0.90731789"," 0.04169802","-0.68045695"," 1.52438405","-2.09158246","-0.44784922","-0.38891043"," 0.09163958","-0.23633996"," 0.64986792","-0.08504300"," 0.97235565"," 0.70871470"," 0.77224376"," 0.50152912"," 0.97078621"," 1.62142316"
"cis-Aconitate_msDial_175.0205_1.415_Rppos"," 1.19408977"," 0.32325427"," 0.32340827"," 0.61943761"," 0.21005672"," 1.25191146","-0.45466454","-0.04063727","-1.28380943"," 1.46161676"," 0.26076759","-0.39494548","-0.03555341"," 0.13799217"," 0.56890410"," 1.11388559","-0.71177661","-2.71035927","-0.78500465","-1.04857367"
"_132.1687_1.0041_Rppos"," 1.23366835"," 1.12103697"," 0.42395506","-0.04415053"," 1.03391226"," 0.88331530","-1.24788515"," 0.80902509","-1.80933250"," 0.86672403","-1.63550177","-1.14074858","-1.18803701","-0.55850586"," 0.74865972"," 0.65975732"," 0.29970614"," 0.52001965","-0.02828113","-0.94733736"
"L-Carnitine_msDial_162.1126_0.9803_Rppos"," 0.94013918"," 1.04060741","-0.06337142"," 0.38229724"," 1.74312055","-0.57698268","-1.00181350"," 0.36466930","-0.86786497"," 0.34501713","-0.72367404","-0.98371287","-1.07280221","-0.23087698"," 1.95173631","-0.48621819","-0.52620646"," 1.05456737"," 0.48313981","-1.77177099"
"_133.031_1.3666_Rppos"," 0.59327867"," 0.57019484"," 0.27457937"," 0.30992459"," 0.60905530"," 0.34800519","-0.68435290"," 0.47031322"," 0.27049152"," 0.46279258","-0.04866789"," 0.60455626"," 0.55907512"," 0.10416926"," 0.42755512"," 0.32868743"," 0.01460341","-3.42583092"," 0.19312923","-1.98155940"
"Proline betaine_msDial_144.1011_1.041_Rppos"," 0.09540767","-0.82003703","-0.16096236","-2.20187320"," 1.60789283"," 1.01141161","-0.05289302","-0.51167246"," 1.27243505","-0.44498732"," 0.42722797"," 0.80054861","-0.16943149"," 0.09447303"," 1.45499354"," 0.70291725","-1.45154839","-1.43657846"," 0.10086161","-0.31818545"
"maltotriose_msDial_527.1552_0.9905_Rppos"," 0.837225977","-0.051408926","-0.007289455","-1.272927707","-0.544557612"," 0.839744871"," 0.202346709"," 0.757449699","-1.142220606"," 0.885182500"," 0.059347006","-1.862552299","-1.786754478","-0.236313726","-0.361665289"," 1.233691400"," 1.339647703"," 1.474536247"," 0.348673561","-0.712155577"
"_493.3513_7.0278_Rppos","-0.29245233"," 0.63509567"," 1.44246466","-1.72715562"," 0.73031245"," 0.11323137","-0.08151678"," 1.75276339","-0.06484828"," 0.29959573","-0.91648590","-1.41538966"," 0.13702329"," 0.12936579","-0.95716688"," 2.13259857","-0.03273260","-0.90010949","-0.70381316","-0.28078023"
"Dihydrozeatin-9-beta-D-glucoside_384.1946_4.6639_Rppos","-1.20882857","-1.09125947"," 2.12507711","-1.00808274","-1.08975445"," 0.92059984"," 0.27110236"," 0.30040164"," 2.07656168"," 0.39120962"," 0.52776557","-0.07159318"," 0.52842203","-0.74137466","-1.02368741"," 0.29836395","-0.79477318","-1.01206456"," 0.48146765"," 0.12044675"
"_536.333_6.1225_Rppos","-0.3414537","-1.2064815"," 0.7368558","-0.9019442","-1.5028917"," 0.6227356"," 1.8963382"," 0.5819725"," 1.6067940"," 0.1596478"," 0.6620778","-0.9671520","-0.1231251","-0.8272954","-0.6680619","-0.1971566","-1.2933590"," 0.3319872","-0.1559912"," 1.5865032"
"_136.508_1.4191_Rppos","-0.210400987"," 0.568557240","-0.437353883","-0.118370261"," 0.550981858","-0.643017330"," 0.757138958"," 0.089208555","-0.179473515"," 0.673492240"," 0.101989384","-0.165954054"," 0.968548869"," 0.858404078"," 0.070400437"," 0.532888354","-0.004633586","-3.726596308","-0.436369132"," 0.750559084"
"3-Hydroxy-beta-lapachone_259.0939_1.5084_Rppos"," 1.26949555","-1.18227415"," 0.46366425"," 0.48775747","-1.65856120"," 0.70112295"," 0.65543082"," 0.08804899"," 0.73940432"," 0.80192839","-0.19922455"," 0.55160099"," 0.65737632","-2.59292739"," 0.71955385"," 0.20963876","-1.54856749","-0.15397921","-0.30910934"," 0.29962067"
"_287.9801_1.418_Rppos"," 0.7048475"," 0.6981654","-1.5087625","-0.6287766"," 0.6839824","-1.3290247"," 0.6852131","-0.7966805","-0.2250382"," 0.3284930"," 1.6853377"," 1.0951987"," 0.1273029","-0.5044440"," 0.4409165","-0.2083387","-0.5337484"," 0.5784065","-2.3558217"," 1.0627713"
"_578.3408_5.7519_Rppos","-0.8126514555","-1.2958602426"," 1.2662138949","-0.8469792081","-1.1010272242"," 0.4967688743"," 1.6413489442"," 0.4814756236"," 1.4722657978","-0.2614519326"," 0.4685933648","-0.7879857460"," 0.0006748507","-0.5861204720","-1.4250710642","-0.4458338847","-0.6942281886"," 1.2763798465","-0.2975736771"," 1.4510618987"
"Uric acid_msDial_169.0357_1.3457_Rppos","-0.670122261","-0.891153604","-0.404656398","-1.634070509","-2.214177387","-0.063059359"," 0.137622719","-0.000631902","-0.428234898"," 0.465466892","-1.351442847"," 1.744452304"," 1.162181091"," 0.081209983"," 1.100087124"," 0.676249757"," 0.059014003"," 0.862627236"," 0.781362292"," 0.587275764"
"_235.0913_1.0207_Rppos"," 1.0432841"," 1.1072205"," 0.8343993"," 1.2352815"," 0.3146267"," 0.9463284","-0.0950031"," 0.8103387"," 0.8171435"," 1.5809143"," 0.1001858","-1.0159467","-1.8581248","-0.5034287","-0.8795469","-0.7802875","-0.8702722","-1.0297122","-0.6106995","-1.1467012"
"_596.3773_5.1249_Rppos","-1.40230298"," 0.15687544"," 1.52942687"," 0.86314957"," 0.10591918","-0.37850334"," 0.29249890","-0.45988172"," 0.01713895","-0.01717631"," 0.94932147","-1.04535615","-2.01531962"," 1.02890455","-0.05984656","-0.26633037"," 1.14612671","-1.94061979"," 0.95463830"," 0.54133689"
"Cytosine_msdial4_112.0503_1.128_Rppos"," 1.21249954","-0.76994765","-0.46075572","-1.43880965","-0.76175316"," 0.64943835"," 0.71404821"," 0.81991759","-0.62023140"," 1.33538530","-0.79069955"," 0.14113477"," 1.32486559"," 1.15066701"," 0.79699999"," 0.09275585","-1.50421973"," 0.63753056","-1.44826692","-1.08055896"
"4-Chlorophenol_129.0175_1.4184_Rppos"," 1.47529878"," 0.02378432"," 0.15230016"," 0.82001790"," 0.03167079"," 1.54892017","-0.71646507"," 0.04933098","-1.33048364"," 1.83194140"," 0.24010696"," 0.19476183","-1.48870214","-1.12691106"," 0.57644179"," 0.61176013","-1.28227773"," 0.38047583","-0.88657852","-1.10539288"
"Crimidine_172.0597_1.6325_Rppos"," 0.48648303"," 1.13766935"," 0.42737637"," 0.33089135"," 2.20493320"," 0.01774761","-0.22241710"," 0.12054740"," 0.75636142","-0.01226634","-0.66956273"," 0.60042242","-0.44961407","-2.33690148"," 0.52136731"," 0.42837129","-0.88752210","-1.95711738","-0.31846018","-0.17830937"
"N-Acetyl-DL-aspartic acid_176.0542_1.3501_Rppos"," 0.7278307"," 0.5129540"," 0.3749862","-0.8554929","-1.0297856"," 0.4417882"," 0.2840398"," 2.7285776"," 1.6818180"," 0.3021351","-0.7310191"," 0.2447653","-0.5199898","-1.5286489","-0.1160711","-0.6796292","-1.0332778"," 0.3809560","-0.4505360","-0.7354004"
"4-aminobutyric acid betaine_msDial_146.117_1.0142_Rppos","-0.56258497"," 0.24921760","-1.18393781"," 0.16525698"," 1.13082045","-1.14379470","-0.78060592","-1.42513734","-1.16436189","-0.57083479","-0.48250079","-0.05469302"," 0.27062439"," 1.40836043"," 2.44069716"," 1.32221791"," 0.20416112"," 0.40295796"," 0.05448156","-0.28034434"
"_132.1939_1.942_Rppos"," 0.8695524"," 0.6652227"," 0.2590096","-0.2063433"," 0.8533104"," 0.6171003"," 0.1300366"," 0.1257799"," 0.6115793"," 0.4576328","-0.6999831"," 0.7789893"," 0.5073229","-1.9684623"," 0.4522185","-0.2659606","-0.5533656","-3.1595831"," 0.1310425"," 0.3949009"
"Urea_61.0402_0.9907_Rppos"," 0.74313834"," 0.45776885"," 0.12028004","-0.62237545"," 0.87772444"," 0.26147413","-1.08616555"," 0.88158885","-2.17764371"," 0.30927178","-0.02474945","-0.40794771","-1.77282191"," 0.34528287"," 0.65502429"," 0.63909065"," 0.46248337"," 0.69844933"," 1.42781776","-1.78769091"
"1-(9Z,12Z,15Z-Octadecatrienoyl)-2-hydroxy-sn-glycero-3-phosphocholine (NMR)_518.3235_7.16_Rppos","-0.9875292"," 0.9731565"," 1.1208109","-0.6576263","-0.8949290"," 0.4102933"," 1.5206277"," 0.2442724"," 1.1072899","-0.8143680","-0.2402324","-1.1557397","-0.6281931","-0.6678257","-1.0763987","-0.7355721"," 1.1058098"," 0.5198771","-1.0492082"," 1.9054845"
"_568.6814_5.1072_Rppos","-1.13058606"," 0.17124531"," 1.52311899"," 0.87086768"," 0.14393859","-0.14853530"," 0.35110064","-0.42624460","-1.27723731","-0.00180546"," 0.95137519","-1.02378241","-2.12367256"," 0.93853366"," 0.48492297","-0.23419376"," 1.08229902","-1.63211093"," 0.92680766"," 0.55395868"
"(Z)-prop-1-ene-1,2,3-tricarboxylic acid, Achilleaic acid, cis-Aconitic Acid, cis-Propene-1,2,3-tricarboxylic acid, cis-1,2,3-Propenetricarboxylic Acid, cis-aconitate, cis-Oxaloacetic acid_175.1095_1.0443_Rppos"," 0.75670228","-0.14526370"," 0.41003579","-1.97774562","-0.08580870"," 0.02061574","-0.02262936"," 0.04324963"," 0.10561583"," 0.19105553","-1.31966501"," 1.78407218"," 0.94967909","-1.68900981"," 0.86096634"," 1.03931541","-0.86282472"," 0.13386763","-1.31830268"," 1.12607415"
"Atrazine-desethyl_msdial4_188.071_4.0273_Rppos"," 0.71404739"," 1.21163430"," 0.03415179","-0.14455611"," 0.73549480","-0.01171189","-1.64273723"," 0.91904331"," 0.23322699"," 0.51614742","-0.97855635"," 0.45595957"," 0.88456020","-1.42243810"," 0.69804289"," 0.22895907","-0.74333106","-0.22531758"," 1.05908484","-2.52170427"
"L-Phenylalanine_msDial_166.0863_3.4799_Rppos"," 1.35291220"," 0.55149308","-0.57313264","-1.56570024"," 1.07430991"," 0.41969139","-0.18893451"," 1.01568234"," 0.68066707"," 0.61962887","-1.73446257"," 0.75804886"," 0.88919088","-1.89938040"," 0.11546691","-0.07754581","-1.61963828"," 0.24813560","-0.30988556"," 0.24345291"
"18-Beta-glycyrrhetinic acid_471.3397_7.0873_Rppos","-0.08565917"," 0.70674685"," 1.42396590","-1.23159264"," 0.78683833"," 0.29361057","-0.92482841"," 1.76760903","-1.17200498"," 0.41740167","-0.27852215","-1.31339965","-0.84095997"," 0.28004305"," 0.05295810"," 2.11187518"," 0.10515193","-0.54304461","-0.50614568","-1.05004338"
"Creatine_msDial_132.077_0.9968_Rppos"," 1.1586034"," 1.1028945"," 0.1401867","-0.1721262"," 0.9595415"," 0.4780789","-2.0144752"," 0.6281491","-1.7683123"," 0.6976685","-1.0337497","-0.9869094","-0.8335949"," 0.9882028"," 0.9378246"," 0.7639190"," 0.1241693"," 0.3387041","-0.1498745","-1.3589001"
"Citric acid_193.034_1.4129_Rppos"," 1.39042595"," 0.03369818","-0.11268920"," 0.88889914","-0.11234688"," 1.62179489","-0.38001215"," 0.10577458","-1.31214627"," 1.94664906"," 0.25839061"," 0.14214363","-1.89554391","-1.16805369"," 0.49317984"," 0.65217395","-1.21374986","-0.11186429","-0.64529621","-0.58142739"
"_581.7043_5.1122_Rppos","-1.07235012"," 0.18190995"," 1.28883705"," 0.87717272"," 0.18199173","-0.28998035"," 0.30226939","-0.41946048"," 0.16030111","-0.03913063"," 0.92430044","-0.38931666","-0.65940285"," 0.95186885","-2.33556555","-0.12328683"," 1.12237027","-2.16977842"," 0.91840298"," 0.58884738"
"2'-Deoxyguanosine_268.1003_5.4787_Rppos","-0.5047077039","-1.1473534816"," 0.4406525000","-1.4441460166","-0.7904159850"," 0.6931332848"," 0.6581299715"," 1.3388357688"," 1.5036217896"," 0.4685801138"," 0.8969602108"," 0.0743278600"," 0.2114153561","-0.5624204380","-0.2518954228"," 1.2011598004","-0.9602656296"," 0.0002829364"," 0.5138490616","-2.3397439764"
"Phosphatidylethanolamine alkenyl 16:0-22:6_748.5396_7.1452_Rppos","-0.472647078"," 0.481594026"," 1.429944967","-0.204890454"," 0.568988846"," 0.143076133","-0.133666474"," 1.776764129","-0.004235235"," 0.339296943","-0.810177122","-1.771073492"," 0.315202520","-0.347546440","-0.473483564"," 2.205784954","-0.359278465","-1.499310330","-1.158996961","-0.025346901"
"_210.0612_1.4174_Rppos"," 1.418911654"," 0.093418929"," 0.119651236"," 0.856463638","-0.003638304"," 1.590059148","-0.483732050","-0.140303122","-1.128385200"," 1.820184619"," 0.302478274","-0.656582801","-1.510987862","-1.245198109"," 0.652260906"," 0.884637786","-1.009237834"," 0.354327042","-1.357881205","-0.556446744"
"_550.3133_5.7819_Rppos","-0.06264686","-2.12105256"," 1.17830623","-1.53509545","-1.79418478"," 0.59982677"," 1.25154164"," 0.37569178"," 1.09468200"," 0.05019595"," 0.37571544","-0.25373393"," 0.09174471"," 0.10128589","-0.26515461","-0.27892796","-1.08423677"," 0.80432588"," 0.03327863"," 1.43843799"
"L-Proline_msDial_116.0708_1.0095_Rppos"," 1.34711952"," 0.28345212","-0.22650897","-0.39960210"," 0.85801187"," 1.01433581"," 0.07820839"," 1.20547484","-1.22140091"," 1.27433367"," 0.79343674","-1.61595964","-1.94045132","-1.28206578","-0.40634104"," 0.90039768","-0.31621342"," 0.58091784","-0.28915150","-0.63799380"
"Pyrrolidine_msdial4_72.0814_1.2106_Rppos"," 1.5108646"," 0.8215311","-0.4179798","-1.3187105"," 1.0773942"," 0.2821241","-0.4143443"," 1.4052997"," 0.5158770"," 0.6511656","-1.1118807"," 0.7145566"," 0.5798693","-1.6849695","-0.1929161","-0.1327293","-2.1254728"," 0.2561289","-0.6578179"," 0.2420099"
"L-Hexanoylcarnitine_metlin_260.185_4.671_Rppos","-0.317996981"," 0.220835164"," 0.453257421","-0.861102748"," 0.856612907","-1.787708500","-1.309834743"," 0.007373645"," 0.431176983","-0.890721865","-0.735870277"," 1.323400166"," 1.465255346","-0.762170117"," 1.632359673"," 1.032724482","-1.445359820"," 0.255801942","-0.157363793"," 0.589331117"
"_554.0068_5.0903_Rppos","-1.307610326","-0.002822013"," 0.971318268"," 0.741930680"," 0.021263604","-0.462748290"," 0.093405045","-0.687546306","-0.094118288","-0.251315525"," 0.795869435","-0.539775287","-0.897380655"," 0.800105422","-2.730952120","-0.394164111"," 0.949252920"," 1.847449517"," 0.763086541"," 0.384751486"
"_427.264_5.4633_Rppos","-0.5013404932"," 0.3615058939"," 1.6131558300","-0.6857601700","-0.9557776038"," 0.2619417306"," 1.7207761691"," 0.5266746701"," 1.4477646215","-0.0242405151"," 0.4133863817","-0.7197424900","-0.0302520021"," 0.0008747223","-1.0792198012","-1.1054866988","-0.2402459551","-1.8264572688","-0.6887151227"," 1.5111581017"
"Tyrosine_msDial_182.0812_1.6928_Rppos"," 1.096663724"," 0.239510907","-0.796620839","-1.097043486"," 0.727079066"," 0.286000811","-0.120352607"," 0.996424686"," 0.540876681","-0.021391646","-1.361662638"," 0.951738334"," 0.918428346","-2.139882036","-0.373970588"," 0.289826927","-1.853385503"," 0.271221020"," 0.005691851"," 1.440846989"
"2'-Deoxyguanosine 5'-monophosphate_348.0708_3.9824_Rppos"," 1.20677188"," 0.93435866"," 0.28743613"," 0.33526370"," 1.43371272"," 0.41160023","-0.32224734","-0.07584802"," 0.03155357"," 0.52319748","-0.79582755"," 0.45597321"," 0.40072400","-0.66349681"," 0.56447617","-0.06361825","-0.51077077","-3.38848982","-0.56466513","-0.20010408"
"_97.0344_1.0945_Rppos","-0.65758022","-0.52009623","-0.48969616","-0.40509610","-0.18294539","-1.80848419"," 2.22500630","-0.58027872"," 0.04537748","-0.72943919","-0.26710815","-0.63697671","-0.09769245"," 0.48449930"," 0.61250626"," 0.62754996","-0.49605621"," 1.07427531","-0.55714590"," 2.35938100"
"Hypoxanthine_msDial_137.0469_1.2996_Rppos","-0.85728660"," 0.74111583"," 0.04919739"," 0.61516949"," 1.36269783","-1.31834735"," 0.43061154","-1.53954554"," 0.64039095"," 1.16218247","-1.27106510"," 1.12066888"," 1.27356145"," 1.05206912","-0.45059075","-1.50154859"," 0.09562684","-1.11045711","-0.22400146","-0.27044927"
"_552.6891_5.0998_Rppos","-1.292666501"," 0.117060092"," 1.186767499"," 0.886016130"," 0.044062747","-0.407879071"," 0.290781975","-0.567837841"," 0.005542572","-0.147673648"," 0.953111850","-0.491068482","-0.950856194"," 0.955041590"," 0.254297802","-0.427303871"," 1.096155331","-2.991214382"," 0.911434082"," 0.576228319"
"Citrulline_msDial_176.1078_0.9874_Rppos","-0.76285535","-0.83855069","-0.63516887","-0.56451948"," 0.43987420","-0.81742871","-0.78501466"," 1.32732608","-1.56447176","-0.55677591","-0.74910479"," 0.40762077","-0.19303534"," 0.33924185"," 2.19440121"," 0.79474927","-0.00805365"," 1.74974999"," 1.00051651","-0.77850067"
"_704.5162_7.1608_Rppos","-0.31140641"," 0.47764827"," 1.29848374","-0.15514870"," 0.64740007"," 0.21155947","-0.97443361"," 1.70349146"," 0.01642077"," 0.37490408","-0.57174323","-1.40277337","-2.12128170"," 0.33347939","-0.50715353"," 2.10749527","-0.38086629"," 0.05577967","-0.86704489"," 0.06518955"
"3-Hydroxycinnamic acid_msDial_165.0544_1.6942_Rppos"," 1.1252166"," 0.4038480","-0.2032072","-1.0745806"," 0.7491817"," 0.3402362","-0.2812775"," 1.0083209"," 0.6515384"," 0.1284530","-1.2303682"," 0.6686663"," 1.1239686","-2.1465596","-0.4689766"," 0.5281967","-2.0229556"," 0.5375886","-0.7658313"," 0.9285416"
"_567.3606_5.1027_Rppos","-1.16741577"," 0.20005414"," 1.34506638"," 0.92861283"," 0.10712340","-0.34558527"," 0.32622389","-0.50476041"," 0.03198937","-0.04940502"," 0.99899642","-0.38072585","-0.77270341"," 0.99800743","-1.79825544","-0.29036302"," 1.16233666","-2.38808410"," 0.94735872"," 0.65152905"
"Isoleucine_msDial_132.1019_1.9343_Rppos"," 1.3597361"," 0.9378704","-0.8706440","-0.4830789"," 1.3712829"," 0.6383666","-0.1173868","-0.3292827"," 0.8054762"," 0.7778488","-1.0386300"," 1.2687212"," 1.0071414","-0.9401744","-1.3070066","-0.3796946","-1.1974333"," 0.2972497","-1.9086941"," 0.1083321"
"Thiazolidine-4-carboxylic acid_msDial_134.0325_1.0408_Rppos","-0.280116215"," 1.893688898"," 0.006019754","-0.584460341"," 0.111513764","-0.671445781","-0.955105961"," 0.513908712"," 0.611261733","-0.263267445","-1.412968896"," 1.108707620"," 1.820937715"," 0.148383457"," 0.416016448","-0.160520427","-1.469637315"," 1.292921471","-0.892861952","-1.232975239"
"Tryptophan_msDial_205.0981_4.0269_Rppos"," 0.57300129"," 1.18560446","-0.06350260","-0.35108997"," 0.71870476","-0.08476614","-1.61044133"," 0.99987770"," 0.18755921"," 0.44876201","-1.21033898"," 0.85077774"," 0.81624952","-1.54297724"," 0.53910585"," 0.09993829","-0.81622307","-0.11985269"," 1.47526305","-2.09565185"
"2-Methylpyrrolidine_msdial4_86.0968_1.9343_Rppos"," 1.41240631"," 1.02339724","-0.38349929","-0.42862250"," 1.44380366"," 0.68202453","-0.35045213","-0.13105481"," 0.86603720"," 0.82336739","-1.05329908"," 0.72900431"," 0.99786751","-0.92825888","-1.05627512","-0.35968730","-1.22364347"," 0.24584774","-2.28198378","-0.02697952"
"_567.0293_5.1094_Rppos","-1.54759369"," 0.09663902"," 1.32115586"," 0.96585091"," 0.00523309","-0.49974418"," 0.27180054","-0.79150731","-0.05506427","-0.27504448"," 1.02188649","-0.59054031","-1.09247469"," 1.05354951"," 0.25005014","-0.45819641"," 1.22485460","-2.46992297"," 0.99403262"," 0.57503552"
"Cytidine_msDial_244.0921_1.133_Rppos"," 1.5784725","-0.6280727","-0.7915345","-1.0462236","-0.7977701"," 0.9302310"," 1.1841356"," 1.1984168","-0.4105568"," 1.8791647","-0.6598309"," 0.5437518"," 0.9045978"," 0.2408667","-0.8877381","-0.2791505","-1.5149392"," 0.1932869","-1.1403093","-0.4967982"
"_539.665_5.0815_Rppos","-1.68318247"," 0.07886632"," 1.69480394"," 0.95812784"," 0.05604518","-0.43460833"," 0.29358969","-0.82392915","-0.05467552","-0.21572903"," 0.97891794","-0.78486045","-1.00965718"," 1.01401460","-0.09712167","-0.44899983"," 1.16941267","-2.21771694"," 0.96277791"," 0.56392447"
"_118.1744_1.2104_Rppos"," 0.8730801"," 0.5395683"," 0.2904779","-2.5591385"," 0.7237790"," 0.6864131"," 0.3722371"," 1.1643183"," 0.6419230"," 0.5087938","-1.3705197"," 0.7846707","-0.3358361","-1.7474276","-0.5860084","-0.6625804","-0.8303092"," 0.1307415"," 0.5188025"," 0.8570146"
"_70.0658_1.0085_Rppos"," 1.3160767"," 0.2013130","-0.3758763","-0.4709031"," 0.8534168"," 0.9735424","-0.1661087"," 1.2540118","-1.3253350"," 1.4109777"," 0.6608829","-1.6600962","-1.4910460","-1.2346987","-0.1718294"," 1.0469246","-0.1717425"," 0.7875584","-0.5034977","-0.9335707"
"_523.6721_5.0697_Rppos","-1.47701295"," 0.12587340"," 1.72538656"," 0.90314889","-0.01202547","-0.50171408"," 0.24255744","-0.81642093","-0.06776187","-0.22385587"," 1.07135381","-0.57985525","-1.06952858"," 1.01343049","-0.13034592","-0.55620233"," 1.17050393","-2.32645132"," 0.94916491"," 0.55975514"
"_132.194_1.7679_Rppos"," 0.7827522"," 0.7054712"," 0.4166149","-0.5642670"," 0.8780811"," 0.6231592","-0.1566031"," 0.4103392"," 0.6510177"," 0.4656215","-0.9924597"," 0.7520903"," 0.1782872","-1.0869609"," 0.4043417","-0.8729187","-3.3891195"," 0.2556676"," 0.1727503"," 0.3661347"
"_537.6783_5.0906_Rppos","-1.31148060"," 0.13384481"," 1.09637514"," 0.95230683"," 0.03712910","-0.48467508"," 0.28580574","-0.70177518","-0.04045014","-0.22281035"," 1.02737095","-0.65622274","-1.01475399"," 1.06002742"," 0.26209275","-0.42546022"," 1.17791884","-2.76933341"," 0.99064366"," 0.60344645"
"_104.0547_1.3682_Rppos"," 0.90174596"," 0.85437060"," 0.09453624"," 0.34060175"," 0.87149618"," 0.34308008","-1.61818359"," 0.45709311"," 0.20596601"," 0.50276186","-0.29268811"," 0.86375706"," 0.78853494","-0.06157818"," 0.54003232"," 0.25485327","-0.35075658","-1.85903459","-0.01900119","-2.81758716"
"_552.3526_5.0972_Rppos","-1.73934650"," 0.07360822"," 1.29818553"," 1.06741969"," 0.04059069","-0.46314056"," 0.05762951","-0.86936566","-0.06158921","-0.26375987"," 1.12929583","-0.90228555","-1.42667546"," 1.15060315"," 0.33582398","-0.38179264"," 1.29356718","-1.84024194"," 1.06828835"," 0.43318525"
"_524.6556_5.0751_Rppos","-1.57610185"," 0.12146804"," 1.43140085"," 0.92919650"," 0.02138630","-0.42697184"," 0.23248162","-0.58221912","-0.09415401","-0.26145200"," 0.97668466","-0.54924756","-0.92950876"," 0.96759267"," 0.30355152","-0.43639915"," 1.10430923","-2.68783381"," 0.94444524"," 0.51137145"
"L-Methionine_150.0501_3.7891_Rppos","-0.56340754"," 0.33412366","-0.76339971"," 0.03718791"," 1.62457359","-1.46005044"," 0.17981152","-1.57976995","-0.04028740"," 0.11086595","-1.49875886"," 1.94150402"," 0.94971700"," 0.03095554"," 1.67750007","-0.36850700","-0.75197199","-0.34602733"," 0.21011930"," 0.27582166"
"_524.9898_5.0698_Rppos","-1.64414447"," 0.06394579"," 1.65858322"," 0.94435324"," 0.01719321","-0.49012155"," 0.27373963","-0.71058567","-0.06238502","-0.22866574"," 1.00102998","-0.50291170","-1.14113011"," 1.06456694","-0.15154495","-0.45684148"," 1.16918921","-2.29368142"," 0.98361581"," 0.50579509"
"Isoleucine_msDial_132.1013_1.7944_Rppos"," 0.60264055"," 0.52277020"," 0.08424648"," 0.06880505"," 0.64988847"," 0.34108427"," 0.01446981"," 0.42160741"," 0.43951243"," 0.33966718","-0.20608750"," 0.61996448"," 0.42914418","-0.12955996"," 0.21737572","-0.09008114","-0.31618527","-4.06494371","-0.06720505"," 0.12288640"
"_538.0139_5.0855_Rppos","-1.9241812444","-0.0002604211"," 1.3290947122"," 1.0066274935"," 0.0120499057","-0.6485266848"," 0.2322221520","-0.8014163760","-0.1408932103","-0.2483175863"," 1.1302926197","-0.7682857127","-1.3401824948"," 1.1158922364"," 0.2568062288","-0.5111654273"," 1.3059877804","-1.6920580045"," 1.0581390245"," 0.6281750092"
"Guanylurea_103.0545_3.4802_Rppos"," 1.4803029"," 0.3595083","-0.5645374","-0.9572423"," 0.5261300"," 0.3953048","-0.1354133"," 1.0252272"," 1.0581401"," 0.7389600","-1.3929475"," 0.3325751"," 1.3534922","-1.2943179"," 0.3967004"," 0.3904758","-1.6780075"," 0.3850644","-0.7010368","-1.7183786"
"_204.087_1.0223_Rppos","-0.35461443","-0.07836626","-0.77787331","-0.33971081"," 0.05790608","-1.50840464"," 0.17958843"," 0.22995311","-1.10286354","-0.19328340","-0.24637564"," 0.70551726"," 0.50732117"," 1.54970040"," 1.48719829"," 1.83533727"," 0.50459273","-2.32657617"," 0.10379506","-0.23284161"
"_186.0574_0.9994_Rppos"," 0.8586526"," 0.6891419"," 0.2504262","-0.4035890"," 1.0017195"," 0.1035143","-0.6301080"," 0.7864811","-2.4021662"," 0.1190262","-0.1038110","-1.1847713","-2.1903666"," 0.3925440"," 1.0872055"," 0.6443647"," 0.2106417"," 0.6126251"," 0.9014793","-0.7430100"
"_523.004_5.0747_Rppos","-2.04724848"," 0.01884258"," 1.15315110"," 1.09182228","-0.02137934","-0.71066500"," 0.27813721","-0.99587128","-0.16243947","-0.36553922"," 1.14560261","-0.83229477","-1.43966624"," 1.21741241"," 0.15549646","-0.68793119"," 1.39040808","-0.94899090"," 1.11512851"," 0.64602465"
"2,4-Toluene diisocyanate_175.047_2.1366_Rppos","-0.06542105"," 0.29479601","-0.26201219","-0.27672456"," 1.62897060","-0.71174370","-1.11245567"," 0.92802781","-0.56770078","-1.07671610","-0.22895858"," 1.76510025"," 0.87485141"," 0.06187342"," 1.67761043","-0.06985458","-1.80628946","-1.34073441","-0.14360219"," 0.43098335"
